Food code,MainGroup
41425010,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds"
41810610,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds"
41812600,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds"
41810600,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds"
41811800,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds"
41810200,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds"
41480020,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds"
41810400,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds"
59003000,Grain Products
41420010,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds"
41811400,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds"
41421020,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds"
41811600,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds"
41811890,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds"
27113200,"Meat, Poultry, Fish, and Mixtures"
27113300,"Meat, Poultry, Fish, and Mixtures"
27114000,"Meat, Poultry, Fish, and Mixtures"
27116400,"Meat, Poultry, Fish, and Mixtures"
27120020,"Meat, Poultry, Fish, and Mixtures"
27120090,"Meat, Poultry, Fish, and Mixtures"
27120110,"Meat, Poultry, Fish, and Mixtures"
27120120,"Meat, Poultry, Fish, and Mixtures"
27120210,"Meat, Poultry, Fish, and Mixtures"
27130010,"Meat, Poultry, Fish, and Mixtures"
27136050,"Meat, Poultry, Fish, and Mixtures"
27136080,"Meat, Poultry, Fish, and Mixtures"
27160100,"Meat, Poultry, Fish, and Mixtures"
27163010,"Meat, Poultry, Fish, and Mixtures"
27211000,"Meat, Poultry, Fish, and Mixtures"
27211300,"Meat, Poultry, Fish, and Mixtures"
27211400,"Meat, Poultry, Fish, and Mixtures"
27211500,"Meat, Poultry, Fish, and Mixtures"
27212200,"Meat, Poultry, Fish, and Mixtures"
27212300,"Meat, Poultry, Fish, and Mixtures"
27212400,"Meat, Poultry, Fish, and Mixtures"
27213000,"Meat, Poultry, Fish, and Mixtures"
27213100,"Meat, Poultry, Fish, and Mixtures"
27213200,"Meat, Poultry, Fish, and Mixtures"
27213300,"Meat, Poultry, Fish, and Mixtures"
27213400,"Meat, Poultry, Fish, and Mixtures"
27214300,"Meat, Poultry, Fish, and Mixtures"
27214500,"Meat, Poultry, Fish, and Mixtures"
27220020,"Meat, Poultry, Fish, and Mixtures"
27220030,"Meat, Poultry, Fish, and Mixtures"
27220080,"Meat, Poultry, Fish, and Mixtures"
27220110,"Meat, Poultry, Fish, and Mixtures"
27220120,"Meat, Poultry, Fish, and Mixtures"
27220150,"Meat, Poultry, Fish, and Mixtures"
27220170,"Meat, Poultry, Fish, and Mixtures"
27220190,"Meat, Poultry, Fish, and Mixtures"
27220210,"Meat, Poultry, Fish, and Mixtures"
27220310,"Meat, Poultry, Fish, and Mixtures"
27220510,"Meat, Poultry, Fish, and Mixtures"
27220520,"Meat, Poultry, Fish, and Mixtures"
27230010,"Meat, Poultry, Fish, and Mixtures"
27231000,"Meat, Poultry, Fish, and Mixtures"
27232000,"Meat, Poultry, Fish, and Mixtures"
27233000,"Meat, Poultry, Fish, and Mixtures"
27236000,"Meat, Poultry, Fish, and Mixtures"
27260110,"Meat, Poultry, Fish, and Mixtures"
27311110,"Meat, Poultry, Fish, and Mixtures"
27311120,"Meat, Poultry, Fish, and Mixtures"
27311210,"Meat, Poultry, Fish, and Mixtures"
27311220,"Meat, Poultry, Fish, and Mixtures"
27311510,"Meat, Poultry, Fish, and Mixtures"
27311600,"Meat, Poultry, Fish, and Mixtures"
27311605,"Meat, Poultry, Fish, and Mixtures"
27311610,"Meat, Poultry, Fish, and Mixtures"
27311620,"Meat, Poultry, Fish, and Mixtures"
27311625,"Meat, Poultry, Fish, and Mixtures"
27311630,"Meat, Poultry, Fish, and Mixtures"
27311635,"Meat, Poultry, Fish, and Mixtures"
27311640,"Meat, Poultry, Fish, and Mixtures"
27313010,"Meat, Poultry, Fish, and Mixtures"
27313020,"Meat, Poultry, Fish, and Mixtures"
27313210,"Meat, Poultry, Fish, and Mixtures"
27313220,"Meat, Poultry, Fish, and Mixtures"
27313310,"Meat, Poultry, Fish, and Mixtures"
27313320,"Meat, Poultry, Fish, and Mixtures"
27313410,"Meat, Poultry, Fish, and Mixtures"
27313420,"Meat, Poultry, Fish, and Mixtures"
27315010,"Meat, Poultry, Fish, and Mixtures"
27315020,"Meat, Poultry, Fish, and Mixtures"
27315210,"Meat, Poultry, Fish, and Mixtures"
27315220,"Meat, Poultry, Fish, and Mixtures"
27315250,"Meat, Poultry, Fish, and Mixtures"
27315270,"Meat, Poultry, Fish, and Mixtures"
27315310,"Meat, Poultry, Fish, and Mixtures"
27315320,"Meat, Poultry, Fish, and Mixtures"
27315330,"Meat, Poultry, Fish, and Mixtures"
27315340,"Meat, Poultry, Fish, and Mixtures"
27315410,"Meat, Poultry, Fish, and Mixtures"
27315420,"Meat, Poultry, Fish, and Mixtures"
27317010,"Meat, Poultry, Fish, and Mixtures"
27317100,"Meat, Poultry, Fish, and Mixtures"
27317110,"Meat, Poultry, Fish, and Mixtures"
27320025,"Meat, Poultry, Fish, and Mixtures"
27320027,"Meat, Poultry, Fish, and Mixtures"
27320030,"Meat, Poultry, Fish, and Mixtures"
27320040,"Meat, Poultry, Fish, and Mixtures"
27320070,"Meat, Poultry, Fish, and Mixtures"
27320080,"Meat, Poultry, Fish, and Mixtures"
27320090,"Meat, Poultry, Fish, and Mixtures"
27320100,"Meat, Poultry, Fish, and Mixtures"
27320110,"Meat, Poultry, Fish, and Mixtures"
27320120,"Meat, Poultry, Fish, and Mixtures"
27320130,"Meat, Poultry, Fish, and Mixtures"
27320140,"Meat, Poultry, Fish, and Mixtures"
27320150,"Meat, Poultry, Fish, and Mixtures"
27320210,"Meat, Poultry, Fish, and Mixtures"
27320340,"Meat, Poultry, Fish, and Mixtures"
27320350,"Meat, Poultry, Fish, and Mixtures"
27320410,"Meat, Poultry, Fish, and Mixtures"
27320450,"Meat, Poultry, Fish, and Mixtures"
27330050,"Meat, Poultry, Fish, and Mixtures"
27330060,"Meat, Poultry, Fish, and Mixtures"
27330080,"Meat, Poultry, Fish, and Mixtures"
27330170,"Meat, Poultry, Fish, and Mixtures"
27336200,"Meat, Poultry, Fish, and Mixtures"
27336250,"Meat, Poultry, Fish, and Mixtures"
27336300,"Meat, Poultry, Fish, and Mixtures"
27336310,"Meat, Poultry, Fish, and Mixtures"
27360000,"Meat, Poultry, Fish, and Mixtures"
27410210,"Meat, Poultry, Fish, and Mixtures"
27410220,"Meat, Poultry, Fish, and Mixtures"
27410250,"Meat, Poultry, Fish, and Mixtures"
27411120,"Meat, Poultry, Fish, and Mixtures"
27411200,"Meat, Poultry, Fish, and Mixtures"
27414100,"Meat, Poultry, Fish, and Mixtures"
27414200,"Meat, Poultry, Fish, and Mixtures"
27416100,"Meat, Poultry, Fish, and Mixtures"
27416150,"Meat, Poultry, Fish, and Mixtures"
27416200,"Meat, Poultry, Fish, and Mixtures"
27416250,"Meat, Poultry, Fish, and Mixtures"
27416450,"Meat, Poultry, Fish, and Mixtures"
27416500,"Meat, Poultry, Fish, and Mixtures"
27420010,"Meat, Poultry, Fish, and Mixtures"
27420020,"Meat, Poultry, Fish, and Mixtures"
27420040,"Meat, Poultry, Fish, and Mixtures"
27420250,"Meat, Poultry, Fish, and Mixtures"
27420270,"Meat, Poultry, Fish, and Mixtures"
27420350,"Meat, Poultry, Fish, and Mixtures"
27420400,"Meat, Poultry, Fish, and Mixtures"
27420410,"Meat, Poultry, Fish, and Mixtures"
27420450,"Meat, Poultry, Fish, and Mixtures"
27420460,"Meat, Poultry, Fish, and Mixtures"
27420470,"Meat, Poultry, Fish, and Mixtures"
27420520,"Meat, Poultry, Fish, and Mixtures"
27430610,"Meat, Poultry, Fish, and Mixtures"
27460510,"Meat, Poultry, Fish, and Mixtures"
27460750,"Meat, Poultry, Fish, and Mixtures"
28101000,"Meat, Poultry, Fish, and Mixtures"
28110000,"Meat, Poultry, Fish, and Mixtures"
28110150,"Meat, Poultry, Fish, and Mixtures"
28110300,"Meat, Poultry, Fish, and Mixtures"
27118110,"Meat, Poultry, Fish, and Mixtures"
28110310,"Meat, Poultry, Fish, and Mixtures"
28110510,"Meat, Poultry, Fish, and Mixtures"
27116200,"Meat, Poultry, Fish, and Mixtures"
58117310,Grain Products
27213120,"Meat, Poultry, Fish, and Mixtures"
27213420,"Meat, Poultry, Fish, and Mixtures"
27212100,"Meat, Poultry, Fish, and Mixtures"
27214100,"Meat, Poultry, Fish, and Mixtures"
27411100,"Meat, Poultry, Fish, and Mixtures"
27135110,"Meat, Poultry, Fish, and Mixtures"
27135150,"Meat, Poultry, Fish, and Mixtures"
28113140,"Meat, Poultry, Fish, and Mixtures"
27218210,"Meat, Poultry, Fish, and Mixtures"
27118120,"Meat, Poultry, Fish, and Mixtures"
27121010,"Meat, Poultry, Fish, and Mixtures"
27120130,"Meat, Poultry, Fish, and Mixtures"
27120030,"Meat, Poultry, Fish, and Mixtures"
27212120,"Meat, Poultry, Fish, and Mixtures"
27420060,"Meat, Poultry, Fish, and Mixtures"
27462000,"Meat, Poultry, Fish, and Mixtures"
27120250,"Meat, Poultry, Fish, and Mixtures"
27335500,"Meat, Poultry, Fish, and Mixtures"
27311430,"Meat, Poultry, Fish, and Mixtures"
27311410,"Meat, Poultry, Fish, and Mixtures"
27221150,"Meat, Poultry, Fish, and Mixtures"
27221170,"Meat, Poultry, Fish, and Mixtures"
27330210,"Meat, Poultry, Fish, and Mixtures"
58117510,Grain Products
27120080,"Meat, Poultry, Fish, and Mixtures"
27212000,"Meat, Poultry, Fish, and Mixtures"
27212350,"Meat, Poultry, Fish, and Mixtures"
27212050,"Meat, Poultry, Fish, and Mixtures"
27213600,"Meat, Poultry, Fish, and Mixtures"
27211190,"Meat, Poultry, Fish, and Mixtures"
58310310,Grain Products
27116100,"Meat, Poultry, Fish, and Mixtures"
27116110,"Meat, Poultry, Fish, and Mixtures"
28110660,"Meat, Poultry, Fish, and Mixtures"
27260100,"Meat, Poultry, Fish, and Mixtures"
27260080,"Meat, Poultry, Fish, and Mixtures"
27260090,"Meat, Poultry, Fish, and Mixtures"
27260010,"Meat, Poultry, Fish, and Mixtures"
27214110,"Meat, Poultry, Fish, and Mixtures"
28160300,"Meat, Poultry, Fish, and Mixtures"
28160310,"Meat, Poultry, Fish, and Mixtures"
27362000,"Meat, Poultry, Fish, and Mixtures"
77316600,Vegetables
27420200,"Meat, Poultry, Fish, and Mixtures"
27162010,"Meat, Poultry, Fish, and Mixtures"
77272010,Vegetables
27221100,"Meat, Poultry, Fish, and Mixtures"
27116350,"Meat, Poultry, Fish, and Mixtures"
27211550,"Meat, Poultry, Fish, and Mixtures"
27162500,"Meat, Poultry, Fish, and Mixtures"
27261500,"Meat, Poultry, Fish, and Mixtures"
27319010,"Meat, Poultry, Fish, and Mixtures"
77205610,Vegetables
27120100,"Meat, Poultry, Fish, and Mixtures"
27220010,"Meat, Poultry, Fish, and Mixtures"
27121000,"Meat, Poultry, Fish, and Mixtures"
27133010,"Meat, Poultry, Fish, and Mixtures"
27418410,"Meat, Poultry, Fish, and Mixtures"
27311310,"Meat, Poultry, Fish, and Mixtures"
77316010,Vegetables
77316510,Vegetables
27161010,"Meat, Poultry, Fish, and Mixtures"
27118130,"Meat, Poultry, Fish, and Mixtures"
27411150,"Meat, Poultry, Fish, and Mixtures"
27260500,"Meat, Poultry, Fish, and Mixtures"
27220050,"Meat, Poultry, Fish, and Mixtures"
28110330,"Meat, Poultry, Fish, and Mixtures"
28110380,"Meat, Poultry, Fish, and Mixtures"
27260050,"Meat, Poultry, Fish, and Mixtures"
27135050,"Meat, Poultry, Fish, and Mixtures"
27135020,"Meat, Poultry, Fish, and Mixtures"
27235000,"Meat, Poultry, Fish, and Mixtures"
27141510,"Meat, Poultry, Fish, and Mixtures"
27142000,"Meat, Poultry, Fish, and Mixtures"
27142200,"Meat, Poultry, Fish, and Mixtures"
27143000,"Meat, Poultry, Fish, and Mixtures"
27146200,"Meat, Poultry, Fish, and Mixtures"
27146250,"Meat, Poultry, Fish, and Mixtures"
27146300,"Meat, Poultry, Fish, and Mixtures"
27146400,"Meat, Poultry, Fish, and Mixtures"
27241000,"Meat, Poultry, Fish, and Mixtures"
27242000,"Meat, Poultry, Fish, and Mixtures"
27242200,"Meat, Poultry, Fish, and Mixtures"
27242250,"Meat, Poultry, Fish, and Mixtures"
27242310,"Meat, Poultry, Fish, and Mixtures"
27242350,"Meat, Poultry, Fish, and Mixtures"
27242400,"Meat, Poultry, Fish, and Mixtures"
27243000,"Meat, Poultry, Fish, and Mixtures"
27243400,"Meat, Poultry, Fish, and Mixtures"
27243500,"Meat, Poultry, Fish, and Mixtures"
27246300,"Meat, Poultry, Fish, and Mixtures"
27246400,"Meat, Poultry, Fish, and Mixtures"
27341010,"Meat, Poultry, Fish, and Mixtures"
27341020,"Meat, Poultry, Fish, and Mixtures"
27341025,"Meat, Poultry, Fish, and Mixtures"
27341030,"Meat, Poultry, Fish, and Mixtures"
27341035,"Meat, Poultry, Fish, and Mixtures"
27341040,"Meat, Poultry, Fish, and Mixtures"
27341045,"Meat, Poultry, Fish, and Mixtures"
27341050,"Meat, Poultry, Fish, and Mixtures"
27341055,"Meat, Poultry, Fish, and Mixtures"
27341060,"Meat, Poultry, Fish, and Mixtures"
27343010,"Meat, Poultry, Fish, and Mixtures"
27343020,"Meat, Poultry, Fish, and Mixtures"
27343410,"Meat, Poultry, Fish, and Mixtures"
27343420,"Meat, Poultry, Fish, and Mixtures"
27343470,"Meat, Poultry, Fish, and Mixtures"
27343480,"Meat, Poultry, Fish, and Mixtures"
27343510,"Meat, Poultry, Fish, and Mixtures"
27343520,"Meat, Poultry, Fish, and Mixtures"
27343950,"Meat, Poultry, Fish, and Mixtures"
27343960,"Meat, Poultry, Fish, and Mixtures"
27345010,"Meat, Poultry, Fish, and Mixtures"
27345020,"Meat, Poultry, Fish, and Mixtures"
27345210,"Meat, Poultry, Fish, and Mixtures"
27345220,"Meat, Poultry, Fish, and Mixtures"
27345410,"Meat, Poultry, Fish, and Mixtures"
27345420,"Meat, Poultry, Fish, and Mixtures"
27345440,"Meat, Poultry, Fish, and Mixtures"
27345450,"Meat, Poultry, Fish, and Mixtures"
27345510,"Meat, Poultry, Fish, and Mixtures"
27345520,"Meat, Poultry, Fish, and Mixtures"
27347200,"Meat, Poultry, Fish, and Mixtures"
27347210,"Meat, Poultry, Fish, and Mixtures"
27347220,"Meat, Poultry, Fish, and Mixtures"
27347230,"Meat, Poultry, Fish, and Mixtures"
27347240,"Meat, Poultry, Fish, and Mixtures"
27347250,"Meat, Poultry, Fish, and Mixtures"
27440110,"Meat, Poultry, Fish, and Mixtures"
27440120,"Meat, Poultry, Fish, and Mixtures"
27440130,"Meat, Poultry, Fish, and Mixtures"
27441120,"Meat, Poultry, Fish, and Mixtures"
27442110,"Meat, Poultry, Fish, and Mixtures"
27442120,"Meat, Poultry, Fish, and Mixtures"
27443120,"Meat, Poultry, Fish, and Mixtures"
27445125,"Meat, Poultry, Fish, and Mixtures"
27445130,"Meat, Poultry, Fish, and Mixtures"
27446300,"Meat, Poultry, Fish, and Mixtures"
27446310,"Meat, Poultry, Fish, and Mixtures"
27446350,"Meat, Poultry, Fish, and Mixtures"
27446400,"Meat, Poultry, Fish, and Mixtures"
27446410,"Meat, Poultry, Fish, and Mixtures"
27460710,"Meat, Poultry, Fish, and Mixtures"
28140100,"Meat, Poultry, Fish, and Mixtures"
58128110,Grain Products
58137300,Grain Products
58150530,Grain Products
28140710,"Meat, Poultry, Fish, and Mixtures"
28141010,"Meat, Poultry, Fish, and Mixtures"
28140720,"Meat, Poultry, Fish, and Mixtures"
28145210,"Meat, Poultry, Fish, and Mixtures"
27443110,"Meat, Poultry, Fish, and Mixtures"
27146011,"Meat, Poultry, Fish, and Mixtures"
27443150,"Meat, Poultry, Fish, and Mixtures"
28144100,"Meat, Poultry, Fish, and Mixtures"
28141650,"Meat, Poultry, Fish, and Mixtures"
27446332,"Meat, Poultry, Fish, and Mixtures"
27446330,"Meat, Poultry, Fish, and Mixtures"
27246100,"Meat, Poultry, Fish, and Mixtures"
27246200,"Meat, Poultry, Fish, and Mixtures"
27243300,"Meat, Poultry, Fish, and Mixtures"
27241010,"Meat, Poultry, Fish, and Mixtures"
27146160,"Meat, Poultry, Fish, and Mixtures"
27242300,"Meat, Poultry, Fish, and Mixtures"
27144000,"Meat, Poultry, Fish, and Mixtures"
27141000,"Meat, Poultry, Fish, and Mixtures"
27446225,"Meat, Poultry, Fish, and Mixtures"
27446245,"Meat, Poultry, Fish, and Mixtures"
27446235,"Meat, Poultry, Fish, and Mixtures"
27446255,"Meat, Poultry, Fish, and Mixtures"
27446260,"Meat, Poultry, Fish, and Mixtures"
27448030,"Meat, Poultry, Fish, and Mixtures"
27341330,"Meat, Poultry, Fish, and Mixtures"
28143080,"Meat, Poultry, Fish, and Mixtures"
27341000,"Meat, Poultry, Fish, and Mixtures"
27345230,"Meat, Poultry, Fish, and Mixtures"
28143150,"Meat, Poultry, Fish, and Mixtures"
28141250,"Meat, Poultry, Fish, and Mixtures"
27446205,"Meat, Poultry, Fish, and Mixtures"
27446220,"Meat, Poultry, Fish, and Mixtures"
27446320,"Meat, Poultry, Fish, and Mixtures"
27446315,"Meat, Poultry, Fish, and Mixtures"
27446362,"Meat, Poultry, Fish, and Mixtures"
27446230,"Meat, Poultry, Fish, and Mixtures"
27463000,"Meat, Poultry, Fish, and Mixtures"
27148010,"Meat, Poultry, Fish, and Mixtures"
27446200,"Meat, Poultry, Fish, and Mixtures"
27146150,"Meat, Poultry, Fish, and Mixtures"
27146155,"Meat, Poultry, Fish, and Mixtures"
27448020,"Meat, Poultry, Fish, and Mixtures"
27141050,"Meat, Poultry, Fish, and Mixtures"
27446240,"Meat, Poultry, Fish, and Mixtures"
27142100,"Meat, Poultry, Fish, and Mixtures"
27348100,"Meat, Poultry, Fish, and Mixtures"
27141505,"Meat, Poultry, Fish, and Mixtures"
27341520,"Meat, Poultry, Fish, and Mixtures"
27141500,"Meat, Poultry, Fish, and Mixtures"
27347100,"Meat, Poultry, Fish, and Mixtures"
27446250,"Meat, Poultry, Fish, and Mixtures"
28145110,"Meat, Poultry, Fish, and Mixtures"
28143020,"Meat, Poultry, Fish, and Mixtures"
27446360,"Meat, Poultry, Fish, and Mixtures"
27446355,"Meat, Poultry, Fish, and Mixtures"
27246500,"Meat, Poultry, Fish, and Mixtures"
27246505,"Meat, Poultry, Fish, and Mixtures"
27150010,"Meat, Poultry, Fish, and Mixtures"
27150050,"Meat, Poultry, Fish, and Mixtures"
27150120,"Meat, Poultry, Fish, and Mixtures"
27150160,"Meat, Poultry, Fish, and Mixtures"
27250060,"Meat, Poultry, Fish, and Mixtures"
27250120,"Meat, Poultry, Fish, and Mixtures"
27250122,"Meat, Poultry, Fish, and Mixtures"
27250124,"Meat, Poultry, Fish, and Mixtures"
27250126,"Meat, Poultry, Fish, and Mixtures"
27250130,"Meat, Poultry, Fish, and Mixtures"
27250132,"Meat, Poultry, Fish, and Mixtures"
27250160,"Meat, Poultry, Fish, and Mixtures"
27250250,"Meat, Poultry, Fish, and Mixtures"
27250260,"Meat, Poultry, Fish, and Mixtures"
27250400,"Meat, Poultry, Fish, and Mixtures"
27250410,"Meat, Poultry, Fish, and Mixtures"
27250450,"Meat, Poultry, Fish, and Mixtures"
27250550,"Meat, Poultry, Fish, and Mixtures"
27250630,"Meat, Poultry, Fish, and Mixtures"
27250710,"Meat, Poultry, Fish, and Mixtures"
27250810,"Meat, Poultry, Fish, and Mixtures"
27250820,"Meat, Poultry, Fish, and Mixtures"
27250830,"Meat, Poultry, Fish, and Mixtures"
27250900,"Meat, Poultry, Fish, and Mixtures"
27250950,"Meat, Poultry, Fish, and Mixtures"
27350080,"Meat, Poultry, Fish, and Mixtures"
27350090,"Meat, Poultry, Fish, and Mixtures"
27350100,"Meat, Poultry, Fish, and Mixtures"
27350410,"Meat, Poultry, Fish, and Mixtures"
27450110,"Meat, Poultry, Fish, and Mixtures"
27450120,"Meat, Poultry, Fish, and Mixtures"
27450150,"Meat, Poultry, Fish, and Mixtures"
27450180,"Meat, Poultry, Fish, and Mixtures"
27450190,"Meat, Poultry, Fish, and Mixtures"
27450200,"Meat, Poultry, Fish, and Mixtures"
27450210,"Meat, Poultry, Fish, and Mixtures"
27450250,"Meat, Poultry, Fish, and Mixtures"
27450310,"Meat, Poultry, Fish, and Mixtures"
27450400,"Meat, Poultry, Fish, and Mixtures"
27450405,"Meat, Poultry, Fish, and Mixtures"
27450430,"Meat, Poultry, Fish, and Mixtures"
27450450,"Meat, Poultry, Fish, and Mixtures"
27450510,"Meat, Poultry, Fish, and Mixtures"
27450650,"Meat, Poultry, Fish, and Mixtures"
27450660,"Meat, Poultry, Fish, and Mixtures"
27450700,"Meat, Poultry, Fish, and Mixtures"
27450710,"Meat, Poultry, Fish, and Mixtures"
27450760,"Meat, Poultry, Fish, and Mixtures"
28150510,"Meat, Poultry, Fish, and Mixtures"
28355260,"Meat, Poultry, Fish, and Mixtures"
28355440,"Meat, Poultry, Fish, and Mixtures"
27250050,"Meat, Poultry, Fish, and Mixtures"
27351040,"Meat, Poultry, Fish, and Mixtures"
27151050,"Meat, Poultry, Fish, and Mixtures"
27350110,"Meat, Poultry, Fish, and Mixtures"
58117410,Grain Products
27250040,"Meat, Poultry, Fish, and Mixtures"
27250210,"Meat, Poultry, Fish, and Mixtures"
27450061,"Meat, Poultry, Fish, and Mixtures"
27450065,"Meat, Poultry, Fish, and Mixtures"
27450063,"Meat, Poultry, Fish, and Mixtures"
27450067,"Meat, Poultry, Fish, and Mixtures"
27451060,"Meat, Poultry, Fish, and Mixtures"
27450068,"Meat, Poultry, Fish, and Mixtures"
27150310,"Meat, Poultry, Fish, and Mixtures"
27151070,"Meat, Poultry, Fish, and Mixtures"
27451030,"Meat, Poultry, Fish, and Mixtures"
27450010,"Meat, Poultry, Fish, and Mixtures"
27450020,"Meat, Poultry, Fish, and Mixtures"
27450030,"Meat, Poultry, Fish, and Mixtures"
27450070,"Meat, Poultry, Fish, and Mixtures"
27450080,"Meat, Poultry, Fish, and Mixtures"
27450090,"Meat, Poultry, Fish, and Mixtures"
27450100,"Meat, Poultry, Fish, and Mixtures"
27450130,"Meat, Poultry, Fish, and Mixtures"
27151030,"Meat, Poultry, Fish, and Mixtures"
27450062,"Meat, Poultry, Fish, and Mixtures"
27451010,"Meat, Poultry, Fish, and Mixtures"
28154010,"Meat, Poultry, Fish, and Mixtures"
27150130,"Meat, Poultry, Fish, and Mixtures"
27451070,"Meat, Poultry, Fish, and Mixtures"
27460100,"Meat, Poultry, Fish, and Mixtures"
27450064,"Meat, Poultry, Fish, and Mixtures"
27250070,"Meat, Poultry, Fish, and Mixtures"
27251010,"Meat, Poultry, Fish, and Mixtures"
27151040,"Meat, Poultry, Fish, and Mixtures"
27450060,"Meat, Poultry, Fish, and Mixtures"
27351010,"Meat, Poultry, Fish, and Mixtures"
27464000,"Meat, Poultry, Fish, and Mixtures"
27363000,"Meat, Poultry, Fish, and Mixtures"
27350060,"Meat, Poultry, Fish, and Mixtures"
27150320,"Meat, Poultry, Fish, and Mixtures"
27150325,"Meat, Poultry, Fish, and Mixtures"
27250270,"Meat, Poultry, Fish, and Mixtures"
27250610,"Meat, Poultry, Fish, and Mixtures"
27450066,"Meat, Poultry, Fish, and Mixtures"
41203030,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds"
41209000,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds"
41812400,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds"
58160104,Grain Products
58161322,Grain Products
58160154,Grain Products
58160120,Grain Products
58160106,Grain Products
58161323,Grain Products
58160156,Grain Products
41311030,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds"
41311040,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds"
41811950,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds"
41210000,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds"
58160100,Grain Products
58161320,Grain Products
58160110,Grain Products
58160132,Grain Products
41221020,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds"
41812850,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds"
58160102,Grain Products
58161321,Grain Products
58160150,Grain Products
58162130,Grain Products
58162140,Grain Products
72125240,Vegetables
73305020,Vegetables
74203010,Vegetables
75144100,Vegetables
75145000,Vegetables
75146000,Vegetables
75147000,Vegetables
75148010,Vegetables
75400500,Vegetables
75412060,Vegetables
75414020,Vegetables
75418020,Vegetables
75418030,Vegetables
75418040,Vegetables
75418060,Vegetables
75440600,Vegetables
75440610,Vegetables
75412070,Vegetables
72125500,Vegetables
75411010,Vegetables
72202010,Vegetables
75403020,Vegetables
41812800,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds"
72202020,Vegetables
75439010,Vegetables
41311020,"Dry Beans, Peas, Other Legumes, Nuts, and Seeds"
72125260,Vegetables
72125310,Vegetables
75316050,Vegetables
58162090,Grain Products
58162110,Grain Products
58162120,Grain Products
27350020,"Meat, Poultry, Fish, and Mixtures"
27360090,"Meat, Poultry, Fish, and Mixtures"
58160800,Grain Products
58160805,Grain Products
58160810,Grain Products
58161510,Grain Products
58161710,Grain Products
58163450,Grain Products
58164110,Grain Products
58164530,Grain Products
58164540,Grain Products
58164550,Grain Products
58164830,Grain Products
58164840,Grain Products
58164850,Grain Products
58165030,Grain Products
58165040,Grain Products
58165050,Grain Products
58165430,Grain Products
58165440,Grain Products
58165450,Grain Products
58165000,Grain Products
58165010,Grain Products
58165400,Grain Products
58165410,Grain Products
58165020,Grain Products
58165420,Grain Products
58155910,Grain Products
58161200,Grain Products
58156210,Grain Products
58156710,Grain Products
27213010,"Meat, Poultry, Fish, and Mixtures"
58160550,Grain Products
58160560,Grain Products
58160570,Grain Products
58160610,Grain Products
58160620,Grain Products
58160630,Grain Products
58160640,Grain Products
58160650,Grain Products
58160660,Grain Products
58160670,Grain Products
58160680,Grain Products
58160690,Grain Products
58161470,Grain Products
58161472,Grain Products
58161474,Grain Products
58161490,Grain Products
58161492,Grain Products
58161494,Grain Products
58161500,Grain Products
58161502,Grain Products
58161504,Grain Products
58161520,Grain Products
58161522,Grain Products
58161524,Grain Products
58156310,Grain Products
27363100,"Meat, Poultry, Fish, and Mixtures"
58163405,Grain Products
58163360,Grain Products
58164210,Grain Products
27243100,"Meat, Poultry, Fish, and Mixtures"
55702000,Grain Products
55701000,Grain Products
55703000,Grain Products
58163420,Grain Products
58163430,Grain Products
58163410,Grain Products
58161460,Grain Products
58161462,Grain Products
58161464,Grain Products
58164500,Grain Products
58164510,Grain Products
58164800,Grain Products
58164810,Grain Products
58164520,Grain Products
58164820,Grain Products
58160700,Grain Products
58160710,Grain Products
58160720,Grain Products
58161530,Grain Products
58161532,Grain Products
58161534,Grain Products
58155320,Grain Products
58160400,Grain Products
58160410,Grain Products
58160420,Grain Products
58160430,Grain Products
58160440,Grain Products
58160450,Grain Products
58160460,Grain Products
58160470,Grain Products
58160480,Grain Products
58160490,Grain Products
58160500,Grain Products
58160510,Grain Products
58160520,Grain Products
58160530,Grain Products
58160580,Grain Products
58160590,Grain Products
58160600,Grain Products
58161420,Grain Products
58161422,Grain Products
58161424,Grain Products
58161435,Grain Products
58161437,Grain Products
58161439,Grain Products
58161440,Grain Products
58161442,Grain Products
58161444,Grain Products
58161480,Grain Products
58161482,Grain Products
58161484,Grain Products
58160000,Grain Products
58155810,Grain Products
58163330,Grain Products
58150520,Grain Products
